,loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,acc_now_delinq,delinq_amnt,collections_12_mths_ex_med,application_type,credit_hist_years,test_prediction,cagr
1801001,4200.0,0,20.31,156.76,4,8,0,85000.0,1,35,5.96,0.0,679.0,2.0,6.0,0.0,3352.0,55.0,12.0,0.0,0.0,0.0,0,10.2,0.047579618145507915,0.06363262026055838
1204077,8000.0,0,18.99,293.21,5,10,0,155000.0,4,19,17.06,2.0,664.0,1.0,16.0,0.0,25030.0,93.0,55.0,0.0,0.0,0.0,0,25.8,0.05239931123999842,0.08292573752573085
1249747,35000.0,1,16.29,856.54,1,6,0,148000.0,2,9,14.9,0.0,704.0,0.0,14.0,0.0,33485.0,85.6,26.0,0.0,0.0,0.0,0,24.3,0.04642889066082532,0.06958863982442609
1208676,3200.0,0,20.99,120.55,8,10,0,52000.0,9,17,13.08,0.0,674.0,0.0,9.0,0.0,14798.0,74.7,19.0,0.0,0.0,0.0,0,11.9,0.05439439141310602,0.10686920861464766
1762971,3000.0,0,23.4,116.76,9,7,4,30000.0,2,4,15.52,0.0,669.0,0.0,8.0,0.0,3585.0,91.9,9.0,0.0,0.0,0.0,0,9.4,0.05235675892731216,0.11896677417756416
1805223,3000.0,0,24.5,118.49,12,3,4,68000.0,9,4,12.26,0.0,689.0,1.0,4.0,0.0,2881.0,96.0,5.0,0.0,0.0,0.0,0,14.8,0.050097418644026524,0.12447553724541205
1325360,4875.0,0,21.18,184.12,7,10,0,75000.0,2,6,13.2,0.0,679.0,3.0,10.0,0.0,10274.0,80.3,36.0,0.0,0.0,0.0,0,16.3,0.047796422610803004,0.051335316851754964
1838949,3250.0,0,20.49,121.6,5,9,4,25000.0,13,29,16.8,0.0,664.0,0.0,12.0,0.0,5877.0,47.4,17.0,0.0,0.0,0.0,0,6.8,0.04664695513738883,0.10435521001432102
1777830,22250.0,0,21.0,838.28,5,10,0,94000.0,2,43,12.39,1.0,669.0,1.0,10.0,0.0,14334.0,69.6,29.0,0.0,0.0,0.0,0,21.4,0.051731426019482316,0.10553155116068423
1265357,35000.0,0,15.61,1223.77,0,8,0,120000.0,2,4,15.26,1.0,684.0,0.0,10.0,0.0,23346.0,82.5,21.0,0.0,0.0,0.0,0,20.5,0.047576683906026665,0.07971984206441918
1865140,3300.0,0,21.0,124.33,6,5,4,24500.0,9,1,21.06,0.0,664.0,1.0,18.0,0.0,4911.0,65.5,27.0,0.0,0.0,0.0,0,7.2,0.048764124314544716,0.01860815446944964
1336636,29450.0,0,19.22,1082.8,3,10,0,221000.0,9,41,16.66,3.0,669.0,1.0,11.0,0.0,13331.0,79.4,32.0,0.0,0.0,0.0,0,35.9,0.04752345073567973,0.09796422349090816
1801149,8900.0,0,18.85,325.57,2,10,0,200000.0,9,9,5.28,2.0,669.0,1.0,13.0,0.0,23248.0,91.2,32.0,0.0,0.0,0.0,0,13.8,0.045504346375902664,0.07619806764007664
1810565,19500.0,1,22.7,546.36,9,10,0,60000.0,2,15,14.12,0.0,664.0,2.0,8.0,0.0,11283.0,94.8,28.0,0.0,0.0,0.0,0,13.0,0.05079025960091986,0.03969816932842729
1857957,1400.0,0,21.49,53.1,7,6,4,66000.0,13,18,16.11,0.0,664.0,1.0,11.0,1.0,9387.0,56.5,17.0,0.0,0.0,0.0,0,10.0,0.0461609715503774,0.09931677367941603
1790239,25000.0,0,18.55,910.73,1,10,0,77118.0,2,36,13.27,1.0,664.0,1.0,11.0,0.0,29258.0,93.2,23.0,0.0,0.0,0.0,0,16.2,0.04747012302214376,-0.05060840432831082
1237716,4000.0,0,18.99,146.61,5,7,0,128700.0,12,4,12.42,1.0,664.0,1.0,11.0,1.0,9886.0,68.2,21.0,0.0,0.0,0.0,0,13.5,0.0508643236226928,0.09679958401851384
1320490,5000.0,0,22.45,192.12,9,7,4,58000.0,9,32,10.51,0.0,664.0,1.0,9.0,0.0,13075.0,81.2,10.0,0.0,0.0,0.0,0,13.8,0.04765708628569186,0.11427602139791015
1882056,5000.0,0,18.75,182.65,2,10,0,70000.0,9,16,18.93,0.0,699.0,1.0,8.0,0.0,16786.0,92.2,33.0,0.0,0.0,0.0,0,17.7,0.05095545613480669,0.0588326874790801
1259466,1000.0,0,19.52,36.92,6,3,3,54183.0,9,9,26.4,1.0,684.0,0.0,7.0,0.0,5011.0,96.4,19.0,0.0,0.0,0.0,0,13.2,0.04904502202335268,-0.026355159025224558
1281811,5000.0,0,21.18,188.84,7,10,3,50000.0,9,32,18.63,0.0,674.0,0.0,5.0,0.0,13749.0,98.9,11.0,0.0,0.0,0.0,0,19.3,0.052176938554651456,0.10689058937605343
1213177,5000.0,0,22.15,191.35,9,1,4,30000.0,2,14,8.56,0.0,674.0,1.0,7.0,0.0,3481.0,65.7,9.0,0.0,0.0,0.0,0,5.8,0.06017948934949825,0.11269693096976985
1349351,5425.0,0,17.57,194.96,1,3,4,22000.0,2,26,9.22,1.0,664.0,0.0,5.0,0.0,4350.0,55.8,10.0,0.0,0.0,0.0,0,7.2,0.05185546143098107,0.018546419401762826
1646916,16000.0,0,16.35,565.27,5,5,0,189000.0,2,14,18.76,1.0,664.0,0.0,11.0,0.0,31742.0,84.4,40.0,0.0,0.0,0.0,0,19.6,0.04516735466641068,0.08263107405742609
1127895,1800.0,0,15.59,62.92,0,10,0,98000.0,9,25,15.04,0.0,684.0,1.0,9.0,0.0,11957.0,79.2,28.0,0.0,0.0,0.0,0,17.0,0.04883744908386621,0.04463204802010945
1297623,10325.0,0,16.59,366.02,0,3,0,120000.0,2,4,6.16,0.0,694.0,2.0,12.0,0.0,7238.0,51.3,21.0,0.0,0.0,0.0,0,21.5,0.045147858258460835,0.04466877651788858
1832732,8000.0,0,17.77,288.3,0,1,4,30355.2,2,41,7.63,0.0,679.0,0.0,5.0,0.0,6806.0,46.6,8.0,0.0,0.0,0.0,0,5.4,0.04773011920586034,-0.1872063388920614
1897357,35000.0,0,19.05,1283.85,3,4,0,225000.0,2,9,15.75,0.0,694.0,1.0,21.0,0.0,73813.0,80.8,38.0,0.0,0.0,0.0,0,12.8,0.04799290240901074,0.09710685415688314
1855500,3600.0,0,19.72,133.28,4,0,0,50000.0,9,41,16.28,1.0,669.0,0.0,12.0,0.0,6626.0,75.3,18.0,0.0,0.0,0.0,0,16.0,0.0550830308258392,0.1004802351752372
1788965,10000.0,0,18.55,364.29,1,10,4,89000.0,1,41,17.26,0.0,669.0,0.0,7.0,0.0,4416.0,90.1,9.0,0.0,0.0,0.0,0,7.2,0.04585614688461845,0.015519189098526676
1300410,2800.0,0,19.99,104.05,5,10,4,25000.0,9,26,15.84,0.0,699.0,0.0,7.0,0.0,3432.0,61.3,16.0,0.0,0.0,0.0,0,20.8,0.060096340052011435,0.10183636238102656
1313374,3000.0,0,18.92,109.85,3,2,0,87500.0,9,29,20.12,0.0,689.0,1.0,11.0,0.0,10033.0,49.2,25.0,0.0,0.0,0.0,0,31.8,0.05849500109013955,0.015203874678277662
1212376,16000.0,0,18.99,586.42,5,10,4,165000.0,2,29,17.69,0.0,664.0,0.0,15.0,0.0,48132.0,88.6,24.0,0.0,0.0,0.0,0,18.6,0.056808987684932075,0.05054336955421968
1282905,3000.0,0,18.25,108.84,2,10,0,69300.0,2,35,15.74,0.0,694.0,2.0,13.0,0.0,8250.0,61.1,26.0,0.0,0.0,0.0,0,11.5,0.049353040968883814,0.09324983631570948
1896075,6500.0,0,18.49,236.6,1,2,4,70000.0,2,19,14.57,0.0,669.0,0.0,6.0,0.0,4106.0,85.5,11.0,0.0,0.0,0.0,0,7.4,0.045505803155206,0.09427800887520801
1809637,30000.0,0,19.52,1107.59,3,10,0,167000.0,2,10,16.58,1.0,684.0,1.0,11.0,0.0,125597.0,66.3,27.0,0.0,0.0,0.0,0,16.2,0.05098480041811783,0.09947581517748594
1852760,35000.0,1,22.47,976.04,9,10,0,80405.0,2,38,23.92,0.0,694.0,1.0,17.0,0.0,29462.0,86.7,33.0,0.0,0.0,0.0,0,17.4,0.0451963933979088,0.1063442610441634
1882287,35000.0,1,21.49,956.55,7,5,0,275000.0,2,4,11.42,0.0,684.0,1.0,10.0,0.0,107272.0,97.9,22.0,0.0,0.0,0.0,0,14.8,0.04761410401443696,0.04554869823443375
1879163,4950.0,0,21.49,187.74,7,1,4,17000.0,2,6,12.59,0.0,679.0,0.0,5.0,0.0,5236.0,39.4,5.0,0.0,0.0,0.0,0,8.3,0.04796210550202995,-0.2294856504248949
1751372,35000.0,0,25.8,1406.45,15,1,4,180000.0,11,4,9.01,0.0,674.0,1.0,7.0,0.0,31465.0,86.0,24.0,0.0,0.0,0.0,0,14.5,0.045339595713755385,0.115619887649703
1253633,3600.0,0,23.43,140.17,10,10,3,57073.0,9,4,14.36,1.0,669.0,1.0,9.0,0.0,7340.0,66.7,18.0,0.0,0.0,0.0,0,12.7,0.06673421111320853,0.0358080356033863
1821152,3700.0,0,19.52,136.61,3,1,0,57000.0,7,14,27.37,0.0,709.0,0.0,10.0,0.0,13881.0,80.2,19.0,0.0,0.0,0.0,0,13.3,0.04698209621165809,0.0914027153408432
1228989,4000.0,0,23.43,155.74,10,10,3,35630.0,6,22,25.29,0.0,674.0,1.0,14.0,0.0,15730.0,91.5,21.0,0.0,0.0,0.0,0,26.8,0.05473609958755946,0.11911988723611565
1803149,1000.0,0,19.52,36.92,3,10,0,94000.0,12,36,29.73,0.0,689.0,1.0,20.0,0.0,51799.0,85.2,37.0,0.0,0.0,0.0,0,27.7,0.04746252483334629,0.09950107136675501
1765826,7750.0,0,19.52,286.13,3,1,0,165000.0,2,20,11.32,1.0,679.0,1.0,11.0,0.0,7336.0,54.3,31.0,0.0,0.0,0.0,0,16.7,0.04904924178695224,0.09947467362963748
1789633,2700.0,0,18.55,98.36,1,3,0,36000.0,9,6,20.4,0.0,709.0,0.0,6.0,0.0,5742.0,50.4,9.0,0.0,0.0,0.0,0,7.3,0.04773533526632318,-0.026274422598437708
1333953,3500.0,0,20.5,130.97,5,5,0,57200.0,7,4,16.93,2.0,669.0,1.0,12.0,0.0,6416.0,41.9,38.0,0.0,0.0,0.0,0,24.6,0.04531082799485408,-0.29534875849130915
1311079,2000.0,0,17.57,71.88,1,3,4,40000.0,6,32,2.22,0.0,689.0,0.0,3.0,0.0,2087.0,65.2,4.0,0.0,0.0,0.0,0,5.7,0.04692661228735274,0.061415872265877525
1869285,7000.0,0,18.49,254.8,1,1,4,40000.0,2,7,5.55,0.0,674.0,0.0,3.0,0.0,6786.0,90.5,4.0,0.0,0.0,0.0,0,4.3,0.04579386192312178,0.09451790453308018
1880911,14400.0,0,17.77,518.94,0,1,4,46000.0,2,35,15.34,0.0,684.0,1.0,8.0,0.0,10889.0,72.6,14.0,0.0,0.0,0.0,0,8.1,0.04899056194468116,0.05270821716893392
1264593,2675.0,0,17.57,96.14,3,9,0,42000.0,9,26,9.49,1.0,664.0,1.0,3.0,1.0,755.0,53.0,12.0,0.0,0.0,0.0,0,20.2,0.045851711138999565,0.08370618391291318
1295227,1000.0,0,19.47,36.9,4,10,0,61115.0,12,40,23.29,1.0,669.0,0.0,12.0,0.0,18323.0,69.1,25.0,0.0,0.0,0.0,0,24.9,0.054680913659849034,-0.28322818681137085
1751660,6900.0,0,20.5,258.19,5,5,0,40000.0,2,9,20.01,0.0,669.0,1.0,6.0,0.0,5054.0,71.2,12.0,0.0,0.0,0.0,0,8.1,0.045129379630705034,-0.013947741305571859
1258053,4000.0,0,20.99,150.68,8,2,4,100000.0,2,36,18.61,1.0,669.0,1.0,10.0,0.0,21877.0,66.1,25.0,0.0,0.0,0.0,0,21.2,0.04642395325075981,0.10883699741113427
1760551,1000.0,0,23.7,39.08,10,1,4,30000.0,9,4,16.24,0.0,674.0,1.0,8.0,0.0,12570.0,86.7,14.0,0.0,0.0,0.0,0,9.3,0.06036872392040338,0.1087755347554742
1335453,20000.0,0,19.97,742.97,4,10,0,77000.0,2,26,13.23,0.0,664.0,0.0,8.0,0.0,22935.0,86.2,20.0,0.0,0.0,0.0,0,18.8,0.05054981834584864,0.10174275096535124
1793831,5700.0,0,18.55,207.65,1,2,4,36000.0,2,20,15.8,1.0,664.0,0.0,6.0,0.0,5724.0,59.0,10.0,0.0,0.0,0.0,0,6.5,0.05371269147725129,0.09458206902283672
1137380,2600.0,0,18.54,94.71,5,10,0,41000.0,1,41,38.11,0.0,699.0,0.0,6.0,0.0,21065.0,93.2,17.0,0.0,0.0,0.0,0,18.8,0.0463485201685185,0.09423778457518894
1809667,1600.0,0,21.6,60.78,7,10,0,72000.0,2,5,15.12,1.0,664.0,0.0,6.0,0.0,923.0,46.1,23.0,0.0,0.0,0.0,0,20.8,0.0568317499201311,0.10992842211680376
1847607,2500.0,0,19.05,91.71,3,9,4,65000.0,8,32,7.18,0.0,664.0,0.0,10.0,0.0,4664.0,56.2,34.0,0.0,0.0,0.0,0,16.0,0.046454282525712334,0.09662547103480268
1906876,35000.0,0,19.05,1283.85,3,7,0,155000.0,2,14,21.45,0.0,689.0,2.0,11.0,0.0,86917.0,79.0,30.0,0.0,0.0,0.0,0,14.9,0.06082100813937093,0.09561282871161693
1232363,25000.0,0,16.29,882.51,1,8,0,185000.0,2,9,11.07,0.0,679.0,1.0,8.0,0.0,44934.0,93.6,37.0,0.0,0.0,0.0,0,17.8,0.047105666307499336,0.07592405133756985
1349069,5000.0,0,19.97,185.75,4,2,4,50000.0,9,9,10.01,0.0,669.0,0.0,6.0,0.0,3316.0,61.4,8.0,0.0,0.0,0.0,0,10.6,0.054794998996723326,0.08078703491622186
1848944,4525.0,0,19.05,165.99,3,10,4,75000.0,2,32,12.19,0.0,684.0,0.0,8.0,0.0,2988.0,38.8,15.0,0.0,0.0,0.0,0,11.9,0.05433980772385679,0.0456321312599095
1802757,2000.0,0,21.15,75.51,6,6,4,25000.0,9,23,17.52,0.0,674.0,1.0,12.0,0.0,8893.0,64.2,14.0,0.0,0.0,0.0,0,5.6,0.05297831797412588,0.10356282794013927
1894570,13200.0,0,19.72,488.68,4,10,0,61000.0,1,4,9.07,0.0,669.0,0.0,5.0,0.0,10771.0,88.0,22.0,0.0,0.0,0.0,0,15.4,0.04703742935474045,0.10048373089904628
1254164,4000.0,0,16.29,141.21,1,7,0,35776.0,2,9,4.73,0.0,684.0,0.0,5.0,1.0,3586.0,73.2,17.0,0.0,0.0,0.0,0,12.4,0.0472594749308362,-0.11179062203953204
1915618,20000.0,0,18.75,730.6,2,10,4,84000.0,1,1,17.49,0.0,674.0,1.0,16.0,0.0,24081.0,77.9,26.0,0.0,0.0,0.0,0,24.7,0.04612772941141758,0.052192088192274166
1757841,35000.0,0,20.5,1309.66,5,3,0,147000.0,2,19,16.58,2.0,674.0,3.0,15.0,0.0,85421.0,81.1,31.0,0.0,0.0,0.0,0,32.4,0.05085411981967286,0.03139371959717208
1757751,4950.0,0,18.25,179.58,2,6,4,34000.0,6,4,11.22,0.0,674.0,0.0,8.0,0.0,3271.0,88.4,9.0,0.0,0.0,0.0,0,4.7,0.04555750150009607,0.09333645806176773
1905938,20000.0,0,18.49,727.98,1,7,4,79000.0,2,5,20.9,0.0,679.0,0.0,16.0,0.0,24723.0,79.5,29.0,0.0,0.0,0.0,0,19.6,0.04511321722311715,0.05145377989974631
1303442,5050.0,0,24.5,199.46,12,10,3,65000.0,9,32,9.64,0.0,689.0,1.0,9.0,0.0,10382.0,79.3,13.0,0.0,0.0,0.0,0,23.3,0.06486632392156684,0.12447396649900044
1835612,35000.0,1,21.0,946.87,6,7,0,202000.0,2,9,18.35,0.0,709.0,0.0,14.0,0.0,29110.0,76.8,35.0,0.0,0.0,0.0,0,30.0,0.046153256067154806,0.10199437746778917
1905992,16000.0,0,18.75,584.48,2,1,4,78000.0,13,4,7.95,0.0,669.0,0.0,6.0,0.0,8206.0,80.5,8.0,0.0,0.0,0.0,0,6.3,0.05527982494468765,0.08571489724048442
1799843,6000.0,0,19.52,221.52,3,10,3,133889.0,12,20,18.33,0.0,669.0,1.0,13.0,0.0,31041.0,83.0,31.0,0.0,0.0,0.0,0,23.0,0.05327600887042015,0.08474251855601977
1300994,3000.0,0,22.45,115.28,9,1,4,60000.0,7,4,12.6,0.0,664.0,0.0,10.0,0.0,8377.0,73.5,13.0,0.0,0.0,0.0,0,6.8,0.05093740321906887,0.11109434050339996
1772952,4000.0,0,19.52,147.68,3,9,0,85000.0,2,41,22.89,2.0,684.0,1.0,9.0,0.0,25846.0,83.4,19.0,0.0,0.0,0.0,0,22.8,0.049499566437694965,0.0994854204150244
1808942,3600.0,0,18.85,131.69,2,3,4,72000.0,2,14,10.29,0.0,679.0,0.0,4.0,0.0,4938.0,89.8,6.0,0.0,0.0,0.0,0,5.0,0.05259835567240052,0.09473146360750184
1187284,35000.0,0,17.57,1257.8,3,10,0,175000.0,2,16,13.26,0.0,714.0,0.0,16.0,0.0,22112.0,50.8,34.0,0.0,0.0,0.0,0,27.4,0.050272978726616006,-0.047112334723034784
1764734,35000.0,0,19.52,1292.19,3,5,0,225000.0,2,14,12.71,2.0,674.0,2.0,9.0,0.0,8161.0,41.4,43.0,0.0,0.0,0.0,0,16.8,0.04726400982515387,0.09947565209041342
1858211,7750.0,0,18.75,283.11,2,2,4,38000.0,2,45,5.91,0.0,679.0,0.0,4.0,0.0,6514.0,89.2,5.0,0.0,0.0,0.0,0,5.7,0.047294165263235606,0.08091195488381353
1251868,3000.0,0,23.43,116.81,10,7,0,42000.0,4,32,15.06,0.0,674.0,1.0,8.0,0.0,10035.0,77.2,11.0,0.0,0.0,0.0,0,9.4,0.06676260236420227,0.11911300196669727
1758075,4000.0,0,20.5,149.68,5,10,4,39000.0,1,4,16.03,0.0,674.0,0.0,12.0,0.0,10026.0,94.6,20.0,0.0,0.0,0.0,0,11.2,0.04792033151227433,-0.3042571302579766
1272094,4400.0,0,18.24,159.61,4,10,0,42000.0,2,33,11.97,2.0,674.0,0.0,6.0,0.0,6436.0,53.6,26.0,0.0,0.0,0.0,0,17.7,0.05353883482869338,0.0862006405542437
1346524,12200.0,0,18.25,442.6,2,10,4,84855.0,2,20,8.09,1.0,669.0,0.0,7.0,0.0,12127.0,84.2,18.0,0.0,0.0,0.0,0,16.9,0.05504159079396846,0.07529399372708556
1264553,3200.0,0,22.15,122.46,9,2,4,47000.0,9,32,16.53,0.0,679.0,0.0,4.0,0.0,2822.0,62.7,6.0,0.0,0.0,0.0,0,8.9,0.05200262362639069,0.11172283184141583
1225999,3000.0,0,17.57,107.82,3,5,4,40000.0,2,22,12.48,0.0,694.0,0.0,8.0,0.0,2149.0,26.9,16.0,0.0,0.0,0.0,0,7.5,0.049508690891792884,0.08522482787487085
1252406,3000.0,0,23.43,116.81,10,3,4,45000.0,9,4,27.71,0.0,694.0,0.0,9.0,0.0,8554.0,79.2,11.0,0.0,0.0,0.0,0,7.7,0.057421151096289126,0.1191448055774036
1320593,1200.0,0,18.92,43.94,3,5,4,60000.0,9,4,19.54,0.0,704.0,0.0,7.0,0.0,17767.0,87.5,21.0,0.0,0.0,0.0,0,20.8,0.05932867189107225,0.09644807836470592
1204615,3900.0,0,24.08,153.18,11,7,4,87579.0,9,29,9.99,1.0,674.0,0.0,6.0,0.0,2424.0,55.6,13.0,0.0,0.0,0.0,0,12.5,0.05139730905787957,0.1223691111640708
1254664,2500.0,0,18.99,91.63,5,2,4,45000.0,1,9,14.0,0.0,679.0,0.0,5.0,0.0,10356.0,87.8,6.0,0.0,0.0,0.0,0,4.9,0.04799418950013795,0.0912820534528982
1156758,3000.0,0,16.29,105.91,1,10,0,85000.0,9,32,11.01,1.0,674.0,0.0,8.0,0.0,17828.0,89.1,23.0,0.0,0.0,0.0,0,18.2,0.05951955042241136,0.05508044279287794
1863188,35000.0,1,20.49,936.86,5,10,0,150000.0,2,45,17.77,1.0,684.0,0.0,12.0,0.0,35147.0,84.3,26.0,0.0,0.0,0.0,0,29.0,0.05464256619518744,0.08800132707742914
1142412,2000.0,0,17.14,71.45,3,7,0,58000.0,7,26,17.19,0.0,669.0,0.0,8.0,0.0,13785.0,81.1,18.0,0.0,0.0,0.0,0,12.9,0.0531004783678889,0.08429002869318047
1898633,35000.0,0,19.05,1283.85,3,10,0,150000.0,2,46,13.25,0.0,689.0,0.0,19.0,0.0,37387.0,66.4,34.0,0.0,0.0,0.0,0,17.7,0.05363188895151324,0.06597489833599157
1810980,7200.0,0,18.85,263.38,2,2,4,63000.0,2,4,4.0,0.0,679.0,0.0,4.0,0.0,4586.0,58.8,10.0,0.0,0.0,0.0,0,11.6,0.04552935760552749,0.0836379156726823
1881638,2800.0,0,18.75,102.29,2,1,4,23000.0,8,9,9.7,0.0,694.0,0.0,12.0,0.0,5468.0,35.5,19.0,0.0,0.0,0.0,0,9.8,0.05103545464563794,0.09558627732363667
1826449,3600.0,0,21.15,135.91,6,10,0,124800.0,9,32,7.52,0.0,664.0,1.0,9.0,1.0,7944.0,74.9,22.0,0.0,0.0,0.0,0,27.3,0.0636604801650954,0.06469634099277011
1830156,11875.0,0,18.85,434.4,2,10,4,90000.0,2,32,9.01,0.0,669.0,1.0,7.0,0.0,6185.0,95.2,13.0,0.0,0.0,0.0,0,10.8,0.04851267781022936,0.09392715563982644
1790894,18000.0,0,18.55,655.73,1,6,4,92000.0,1,9,10.63,0.0,674.0,1.0,10.0,0.0,23040.0,88.3,24.0,0.0,0.0,0.0,0,15.8,0.052487477758058884,0.07854714337545587
1244773,3200.0,0,23.43,124.59,10,6,0,30000.0,1,4,14.45,0.0,689.0,1.0,7.0,0.0,5832.0,70.3,8.0,0.0,0.0,0.0,0,10.0,0.06594937775589202,0.11895049406889655
1862283,5600.0,0,21.0,210.99,6,10,3,58000.0,4,32,27.21,0.0,669.0,1.0,14.0,0.0,9973.0,85.2,35.0,0.0,0.0,0.0,0,16.4,0.04560359125554341,0.047550168057611586
1812936,2400.0,0,18.85,87.8,2,10,0,82000.0,12,10,11.52,0.0,704.0,0.0,8.0,0.0,11519.0,86.0,16.0,0.0,0.0,0.0,0,10.6,0.0464489246758287,0.09105463300887884
1762812,20000.0,0,19.52,738.39,3,10,4,82765.0,2,29,11.57,0.0,669.0,0.0,14.0,0.0,14822.0,88.8,26.0,0.0,0.0,0.0,0,13.6,0.04599081145400935,0.08095066613473277
1914820,29100.0,0,18.75,1063.02,2,7,0,134000.0,2,45,21.6,0.0,684.0,3.0,16.0,0.0,35664.0,66.9,32.0,0.0,0.0,0.0,0,14.7,0.045898947877612235,0.07053910788825735
1282996,3300.0,0,17.57,118.6,1,10,0,74000.0,9,4,28.2,0.0,699.0,0.0,14.0,0.0,26313.0,89.8,33.0,0.0,0.0,0.0,0,20.0,0.05398812493402658,0.06624144588307956
1157795,2000.0,0,18.24,72.55,4,10,0,42000.0,2,21,32.37,0.0,684.0,0.0,8.0,0.0,20102.0,92.2,17.0,0.0,0.0,0.0,0,11.8,0.04683584500655915,-0.18502427713551794
1931769,35000.0,0,18.25,1269.73,2,7,4,90000.0,2,32,8.8,0.0,699.0,0.0,8.0,0.0,28793.0,78.0,23.0,0.0,0.0,0.0,0,12.7,0.052489449427366885,0.09287899068488548
1341879,25000.0,0,21.48,948.05,6,10,4,124000.0,2,14,10.64,0.0,674.0,0.0,9.0,0.0,37954.0,87.1,13.0,0.0,0.0,0.0,0,13.3,0.05431398265849986,0.11000665233600616
1924086,8000.0,0,17.27,286.3,0,10,3,120000.0,9,9,16.12,1.0,674.0,3.0,11.0,0.0,22585.0,86.2,19.0,0.0,0.0,0.0,0,20.2,0.04583327648005072,0.08811974188079398
1909269,15250.0,0,18.75,557.08,2,10,0,93000.0,2,10,17.05,1.0,669.0,0.0,14.0,0.0,10078.0,70.0,38.0,0.0,0.0,0.0,0,17.8,0.049280056401119314,0.058861863651136666
1319097,3475.0,0,18.25,126.07,2,3,0,98000.0,9,4,17.21,0.0,674.0,1.0,12.0,0.0,6347.0,90.7,27.0,0.0,0.0,0.0,0,14.3,0.045341493884184535,0.0895116653917547
1929426,17500.0,0,18.25,634.87,2,3,4,85000.0,2,32,8.28,0.0,669.0,1.0,8.0,0.0,12004.0,77.9,11.0,0.0,0.0,0.0,0,27.9,0.048529428285878584,0.0921686992102888
1851418,1200.0,0,19.72,44.43,4,10,4,69500.0,12,14,8.7,0.0,664.0,1.0,8.0,1.0,4251.0,35.1,35.0,0.0,0.0,0.0,0,21.6,0.04868210232028265,0.09938900871550094
1758495,2000.0,0,20.5,74.84,5,10,4,36000.0,4,14,28.2,0.0,694.0,0.0,6.0,0.0,17466.0,92.9,14.0,0.0,0.0,0.0,0,11.3,0.05887670821159755,0.10440732636910124
1905834,15000.0,0,18.75,547.95,2,4,4,87000.0,2,19,17.31,1.0,669.0,1.0,11.0,0.0,11271.0,69.1,19.0,0.0,0.0,0.0,0,8.9,0.05086703002868692,0.09559332104682694
1817393,5500.0,0,20.31,205.27,4,2,4,25000.0,2,21,17.28,0.0,689.0,1.0,5.0,0.0,5432.0,66.2,10.0,0.0,0.0,0.0,0,10.7,0.046213026879626286,0.08027240900048715
1871935,2800.0,0,18.49,101.92,1,10,4,67000.0,2,38,8.79,0.0,679.0,0.0,5.0,0.0,3917.0,93.3,9.0,0.0,0.0,0.0,0,11.6,0.04521290485507725,0.010124237246872836
1278056,8575.0,0,16.99,305.68,2,8,4,90000.0,2,32,14.15,0.0,709.0,0.0,8.0,0.0,6293.0,91.2,13.0,0.0,0.0,0.0,0,11.8,0.04794430738013357,0.08737916663972123
1894408,30000.0,0,18.49,1091.97,1,5,0,110000.0,2,21,13.55,0.0,704.0,2.0,12.0,0.0,24156.0,61.9,19.0,0.0,0.0,0.0,0,12.6,0.05653508222791034,0.0051230429452553405
1789288,3000.0,0,19.2,110.28,2,10,0,92000.0,7,31,17.31,1.0,684.0,1.0,8.0,0.0,11416.0,61.4,21.0,0.0,0.0,0.0,0,14.8,0.05940627821876211,0.09785421410079986
1313585,3000.0,0,23.43,116.81,10,2,4,63000.0,8,35,22.8,0.0,664.0,0.0,11.0,1.0,11480.0,74.1,18.0,0.0,0.0,0.0,0,7.7,0.048112833607208326,0.1194175964326616
1891472,9450.0,0,18.49,343.97,1,1,0,85000.0,4,45,8.37,2.0,664.0,1.0,7.0,0.0,12757.0,63.8,19.0,0.0,0.0,0.0,0,19.0,0.0450086588064629,0.09428143771807007
1769021,2400.0,0,22.4,92.16,7,1,4,36000.0,8,4,13.23,0.0,694.0,0.0,9.0,0.0,4876.0,71.7,18.0,0.0,0.0,0.0,0,17.8,0.046997533609730975,0.0835286959425916
1936384,24000.0,0,18.25,870.68,4,10,4,215000.0,2,4,13.79,0.0,679.0,0.0,13.0,0.0,36451.0,86.7,21.0,0.0,0.0,0.0,0,13.3,0.050380314495483726,0.09306972179900684
1898939,35000.0,1,22.47,976.04,9,10,0,113000.0,2,10,19.33,0.0,699.0,0.0,13.0,0.0,30862.0,87.9,32.0,0.0,0.0,0.0,0,19.3,0.05495886756937997,0.10843402268951774
1767032,1200.0,0,20.2,44.72,4,9,4,40000.0,9,32,16.95,0.0,699.0,0.0,8.0,0.0,9531.0,94.4,24.0,0.0,0.0,0.0,0,14.1,0.05988910639073885,-0.026882879909621016
1751851,4350.0,0,19.97,161.6,4,8,0,30000.0,4,41,8.24,0.0,684.0,0.0,10.0,0.0,5577.0,39.6,34.0,0.0,0.0,0.0,0,14.3,0.047284907125209184,0.03512592088749633
1760761,3000.0,0,19.22,110.31,3,1,4,60000.0,8,20,17.78,1.0,679.0,0.0,11.0,0.0,5777.0,59.6,22.0,0.0,0.0,0.0,0,7.3,0.04762213019611346,0.09795546695395084
